lfc,names,ambiguousNames
Fedora Project Wiki,"[""Creative Commons GNU LGPL""]",[]
Fedora Project Wiki,"[""Creative Commons Zero 1.0 Universal""]",[]
Fedora Project Wiki,"[""Crossword License""]",[]
Fedora Project Wiki,"[""Cryptix General License""]",[]
Fedora Project Wiki,"[""Crystal Stacker License""]",[]
Fedora Project Wiki,"[""CUA Office Public License Version 1.0""]",[]
Fedora Project Wiki,"[""Cube License""]",[]
Fedora Project Wiki,"[""diffmark license""]",[]
Fedora Project Wiki,"[""DO WHATEVER PUBLIC LICENSE""]",[]
Fedora Project Wiki,"[""Do What The F*ck You Want To Public License""]",[]
Fedora Project Wiki,"[""DOC License""]",[]
Fedora Project Wiki,"[""Docbook MIT License""]",[]
Fedora Project Wiki,"[""Dotseqn License""]",[]
Fedora Project Wiki,"[""DSDP License""]",[]
Fedora Project Wiki,"[""dvipdfm License""]",[]
Fedora Project Wiki,"[""Eclipse Distribution License 1.0""]",[]
Fedora Project Wiki,"[""Eclipse Public License 1.0""]",[]
Fedora Project Wiki,"[""Eclipse Public License 2.0""]",[]
Fedora Project Wiki,"[""eCos License v2.0""]",[]
Fedora Project Wiki,"[""Educational Community License 1.0""]",[]
Fedora Project Wiki,"[""Educational Community License 2.0""]",[]
Fedora Project Wiki,"[""eGenix.com Public License 1.1.0""]",[]
Fedora Project Wiki,"[""Eiffel Forum License 2.0""]",[]
Fedora Project Wiki,"[""enna License""]",[]
Fedora Project Wiki,"[""Enlightenment License (e16)""]",[]
Fedora Project Wiki,"[""Entessa Public License""]",[]
Fedora Project Wiki,"[""EPICS Open License""]",[]
Fedora Project Wiki,"[""Erlang Public License 1.1""]",[]
Fedora Project Wiki,"[""EU Datagrid Software License""]",[]
Fedora Project Wiki,"[""European Union Public License 1.1""]",[]
Fedora Project Wiki,"[""Eurosym License""]",[]
Fedora Project Wiki,"[""Fedora Directory Server License""]",[]
Fedora Project Wiki,"[""Fair License""]",[]
Fedora Project Wiki,"[""feh License""]",[]
Fedora Project Wiki,"[""FLTK License""]",[]
Fedora Project Wiki,"[""Fraunhofer FDK AAC License""]",[]
Fedora Project Wiki,"[""FreeImage Public License""]",[]
Fedora Project Wiki,"[""Freetype License""]",[]
Fedora Project Wiki,"[""FSF All Permissive license""]",[]
Fedora Project Wiki,"[""FSF Unlimited License""]",[]
Fedora Project Wiki,"[""FSF Unlimited License (with License Retention)""]",[]
Fedora Project Wiki,"[""Giftware License""]",[]
Fedora Project Wiki,"[""GL2PS License""]",[]
Fedora Project Wiki,"[""Glulxe License""]",[]
Fedora Project Wiki,"[""GNU General Public License (no version)""]",[]
Fedora Project Wiki,"[""GNU General Public License (no version), with Classpath exception""]",[]
Fedora Project Wiki,"[""GNU General Public License (no version), with font embedding exception""]",[]
Fedora Project Wiki,"[""GNU General Public License v1.0 only""]",[]
Fedora Project Wiki,"[""GNU General Public License v1.0 or later""]",[]
Fedora Project Wiki,"[""GNU General Public License v2.0 only""]",[]
Fedora Project Wiki,"[""GNU General Public License v2.0 only, with Classpath exception""]",[]
Fedora Project Wiki,"[""GNU General Public License v2.0 only, with font embedding exception""]",[]
Fedora Project Wiki,"[""GNU General Public License v2.0 or later""]",[]
Fedora Project Wiki,"[""GNU General Public License v2.0 or later, with Classpath exception""]",[]
Fedora Project Wiki,"[""GNU General Public License v2.0 or later, with font embedding exception""]",[]
Fedora Project Wiki,"[""GNU General Public License v3.0 only""]",[]
Fedora Project Wiki,"[""GNU General Public License v3.0 only, with Classpath exception""]",[]
Fedora Project Wiki,"[""GNU General Public License v3.0 only, with font embedding exception""]",[]
Fedora Project Wiki,"[""GNU General Public License v3.0 or later""]",[]
Fedora Project Wiki,"[""GNU General Public License v3.0 or later, with Classpath exception""]",[]
Fedora Project Wiki,"[""GNU General Public License v3.0 or later, with font embedding exception""]",[]
Fedora Project Wiki,"[""GNU Lesser General Public License (no version)""]",[]
Fedora Project Wiki,"[""GNU Lesser General Public License v2 (or 2.1) only""]",[]
Fedora Project Wiki,"[""GNU Lesser General Public License v2 (or 2.1), with exceptions""]",[]
Fedora Project Wiki,"[""GNU Lesser General Public License v2 (or 2.1) or later""]",[]
Fedora Project Wiki,"[""GNU Lesser General Public License v2 (or 2.1) or later, with exceptions""]",[]
Fedora Project Wiki,"[""GNU Lesser General Public License v3.0 only""]",[]
Fedora Project Wiki,"[""GNU Lesser General Public License v3.0 only, with exceptions""]",[]
Fedora Project Wiki,"[""GNU Lesser General Public License v3.0 or later""]",[]
Fedora Project Wiki,"[""GNU Lesser General Public License v3.0 or later, with exceptions""]",[]
Fedora Project Wiki,"[""gnuplot License""]",[]
Fedora Project Wiki,"[""Haskell Language Report License""]",[]
Fedora Project Wiki,"[""Henry Spencer Reg-Ex Library License""]",[]
Fedora Project Wiki,"[""Historical Permission Notice and Disclaimer""]",[]
Fedora Project Wiki,"[""IBM Public License""]",[]
Fedora Project Wiki,"[""iMatix Standard Function Library Agreement""]",[]
Fedora Project Wiki,"[""ImageMagick License""]",[]
Fedora Project Wiki,"[""Imlib2 License""]",[]
Fedora Project Wiki,"[""Independent JPEG Group License""]",[]
Fedora Project Wiki,"[""Inner Net License""]",[]
Fedora Project Wiki,"[""Intel ACPI Software License Agreement""]",[]
Fedora Project Wiki,"[""Interbase Public License""]",[]
Fedora Project Wiki,"[""ISC License (Bind, DHCP Server)""]",[]
Fedora Project Wiki,"[""Jabber Open Source License""]",[]
Fedora Project Wiki,"[""JasPer License""]",[]
Fedora Project Wiki,"[""JPython License (old)""]",[]
Fedora Project Wiki,"[""Julius License""]",[]
Fedora Project Wiki,"[""Knuth License""]",[]
Fedora Project Wiki,"[""LaTeX Project Public License""]",[]
Fedora Project Wiki,"[""Latex2e License""]",[]
Fedora Project Wiki,"[""Lawrence Berkeley National Labs BSD variant license""]",[]
Fedora Project Wiki,"[""LEGO Open Source License Agreement""]",[]
Fedora Project Wiki,"[""Leptonica License""]",[]
Fedora Project Wiki,"[""Lhcyr License""]",[]
Fedora Project Wiki,"[""libtiff License""]",[]
Fedora Project Wiki,"[""Lisp Library General Public License""]",[]
Fedora Project Wiki,"[""Logica Open Source License""]",[]
Fedora Project Wiki,"[""Lucent Public License (Plan9)""]",[]
Fedora Project Wiki,"[""MakeIndex License""]",[]
Fedora Project Wiki,"[""Matrix Template Library License""]",[]
Fedora Project Wiki,"[""mecab-ipadic license""]",[]
Fedora Project Wiki,"[""Metasploit Framework License (post 2006)""]",[]
Fedora Project Wiki,"[""Microsoft Public License""]",[]
Fedora Project Wiki,"[""Microsoft Reciprocal License""]",[]
Fedora Project Wiki,"[""midnight License""]",[]
Fedora Project Wiki,"[""MirOS License""]",[]
Fedora Project Wiki,"[""MIT license (also X11)""]",[]
Fedora Project Wiki,"[""MIT +no-false-attribs license""]",[]
Fedora Project Wiki,"[""mod_macro License""]",[]
Fedora Project Wiki,"[""Motosoto License""]",[]
Fedora Project Wiki,"[""Mozilla Public License v1.0""]",[]
Fedora Project Wiki,"[""Mozilla Public License v1.1""]",[]
Fedora Project Wiki,"[""Mozilla Public License v2.0""]",[]
Fedora Project Wiki,"[""mpich2 License""]",[]
Fedora Project Wiki,"[""Mup License""]",[]
Fedora Project Wiki,"[""MX4J License""]",[]
Fedora Project Wiki,"[""MySQL License""]",[]
Fedora Project Wiki,"[""Naumen Public License""]",[]
Fedora Project Wiki,"[""NCSA/University of Illinois Open Source License""]",[]
Fedora Project Wiki,"[""Neotonic Clearsilver License""]",[]
Fedora Project Wiki,"[""NetCDF license""]",[]
Fedora Project Wiki,"[""Nethack General Public License""]",[]
Fedora Project Wiki,"[""Netizen Open Source License""]",[]
Fedora Project Wiki,"[""Netscape Public License""]",[]
Fedora Project Wiki,"[""Newmat License""]",[]
Fedora Project Wiki,"[""Newsletr License""]",[]
Fedora Project Wiki,"[""NIST Software License""]",[]
Fedora Project Wiki,"[""Nmap License""]",[]
Fedora Project Wiki,"[""Nokia Open Source License""]",[]
Fedora Project Wiki,"[""No Limit Public License""]",[]
Fedora Project Wiki,"[""Noweb License""]",[]
Fedora Project Wiki,"[""NRL License""]",[]
Fedora Project Wiki,"[""Nunit License""]",[]
Fedora Project Wiki,"[""Open Government License""]",[]
Fedora Project Wiki,"[""OpenLDAP License""]",[]
Fedora Project Wiki,"[""Open Market License""]",[]
Fedora Project Wiki,"[""OpenPBS License""]",[]
Fedora Project Wiki,"[""Open Software License 1.0""]",[]
Fedora Project Wiki,"[""Open Software License 1.1""]",[]
Fedora Project Wiki,"[""Open Software License 2.0""]",[]
Fedora Project Wiki,"[""Open Software License 2.1""]",[]
Fedora Project Wiki,"[""Open Software License 3.0""]",[]
Fedora Project Wiki,"[""OpenSSL License""]",[]
Fedora Project Wiki,"[""OReilly License""]",[]
Fedora Project Wiki,"[""Par License""]",[]
Fedora Project Wiki,"[""Perl License""]",[]
Fedora Project Wiki,"[""Perl License (variant)""]",[]
Fedora Project Wiki,"[""Perl License (variant)""]",[]
Fedora Project Wiki,"[""Perl License (variant)""]",[]
Fedora Project Wiki,"[""Phorum License""]",[]
Fedora Project Wiki,"[""PHP License v3.0""]",[]
Fedora Project Wiki,"[""PlainTeX License""]",[]
Fedora Project Wiki,"[""Plexus Classworlds License""]",[]
Fedora Project Wiki,"[""PostgreSQL License""]",[]
Fedora Project Wiki,"[""psfrag License""]",[]
Fedora Project Wiki,"[""psutils License""]",[]
Fedora Project Wiki,"[""Public Domain""]",[]
Fedora Project Wiki,"[""Python License""]",[]
Fedora Project Wiki,"[""Qhull License""]",[]
Fedora Project Wiki,"[""Q Public License""]",[]
Fedora Project Wiki,"[""Qwt License 1.0""]",[]
Fedora Project Wiki,"[""QuickFix License""]",[]
Fedora Project Wiki,"[""radvd License""]",[]
Fedora Project Wiki,"[""Rdisc License""]",[]
Fedora Project Wiki,"[""RealNetworks Public Source License V1.0""]",[]
Fedora Project Wiki,"[""REX License""]",[]
Fedora Project Wiki,"[""Rice BSD""]",[]
Fedora Project Wiki,"[""Romio License""]",[]
Fedora Project Wiki,"[""RSA License""]",[]
Fedora Project Wiki,"[""Rsfs License""]",[]
Fedora Project Wiki,"[""Ruby License""]",[]
Fedora Project Wiki,"[""Saxpath License""]",[]
Fedora Project Wiki,"[""Sequence Library License""]",[]
Fedora Project Wiki,"[""SCEA Shared Source License""]",[]
Fedora Project Wiki,"[""Scheme Widget Library (SWL) Software License Agreement""]",[]
Fedora Project Wiki,"[""SciTech MGL Public License""]",[]
Fedora Project Wiki,"[""SCRIP License""]",[]
Fedora Project Wiki,"[""Sendmail License""]",[]
Fedora Project Wiki,"[""SGI Free Software License B 2.0""]",[]
Fedora Project Wiki,"[""Sleepycat Software Product License""]",[]
Fedora Project Wiki,"[""SLIB License""]",[]
Fedora Project Wiki,"[""softSurfer License""]",[]
Fedora Project Wiki,"[""SNIA Public License 1.1""]",[]
Fedora Project Wiki,"[""Standard ML of New Jersey License""]",[]
Fedora Project Wiki,"[""Sun Industry Standards Source License""]",[]
Fedora Project Wiki,"[""Sun Public License""]",[]
Fedora Project Wiki,"[""TCL/TK License""]",[]
Fedora Project Wiki,"[""Teeworlds License""]",[]
Fedora Project Wiki,"[""Text-Tabs+Wrap License""]",[]
Fedora Project Wiki,"[""Thor Public License""]",[]
Fedora Project Wiki,"[""Threeparttable License""]",[]
Fedora Project Wiki,"[""Time::ParseDate License""]",[]
Fedora Project Wiki,"[""TMate Open Source License""]",[]
Fedora Project Wiki,"[""Tolua License""]",[]
Fedora Project Wiki,"[""TORQUE v2.5+ Software License v1.1""]",[]
Fedora Project Wiki,"[""Transitive Grace Period Public Licence""]",[]
Fedora Project Wiki,"[""Trusted Computing Group License""]",[]
Fedora Project Wiki,"[""Trusster Open Source License""]",[]
Fedora Project Wiki,"[""Tumbolia Public License""]",[]
Fedora Project Wiki,"[""UCAR License""]",[]
Fedora Project Wiki,"[""Unicode Character Database Terms Of Use""]",[]
Fedora Project Wiki,"[""Unicode License""]",[]
Fedora Project Wiki,"[""Unlicense""]",[]
Fedora Project Wiki,"[""Universal Permissive License""]",[]
Fedora Project Wiki,"[""Vim License""]",[]
Fedora Project Wiki,"[""Vita Nuova Liberal Source License""]",[]
Fedora Project Wiki,"[""VOSTROM Public License for Open Source""]",[]
Fedora Project Wiki,"[""Vovida Software License v. 1.0""]",[]
Fedora Project Wiki,"[""W3C Software Notice and License""]",[]
Fedora Project Wiki,"[""Webmin License""]",[]
Fedora Project Wiki,"[""Wsuipa License""]",[]
Fedora Project Wiki,"[""wxWidgets Library License""]",[]
Fedora Project Wiki,"[""wxWindows Library License v 3.1""]",[]
Fedora Project Wiki,"[""xinetd License""]",[]
Fedora Project Wiki,"[""Xerox License""]",[]
Fedora Project Wiki,"[""XPP License""]",[]
Fedora Project Wiki,"[""XSkat License""]",[]
Fedora Project Wiki,"[""Yahoo Public License v 1.1""]",[]
Fedora Project Wiki,"[""Zed License""]",[]
Fedora Project Wiki,"[""Zend License v2.0""]",[]
Fedora Project Wiki,"[""Zope Public License v 1.0""]",[]
Fedora Project Wiki,"[""Zope Public License v 2.0""]",[]
Fedora Project Wiki,"[""Zope Public License v 2.1""]",[]
Fedora Project Wiki,"[""zlib/libpng License""]",[]
Fedora Project Wiki,"[""zlib/libpng License with Acknowledgement""]",[]
Fedora Project Wiki,"[""9wm License (Original)""]",[]
Fedora Project Wiki,"[""Adaptive Public License""]",[]
Fedora Project Wiki,"[""Agere LT Modem Driver License""]",[]
Fedora Project Wiki,"[""Aladdin Free Public License""]",[]
Fedora Project Wiki,"[""AMAP License""]",[]
Fedora Project Wiki,"[""Amazon Software License""]",[]
Fedora Project Wiki,"[""Apple iTunes License""]",[]
Fedora Project Wiki,"[""Apple Public Source License 1.0""]",[]
Fedora Project Wiki,"[""Apple Public Source License 1.1""]",[]
Fedora Project Wiki,"[""Apple Public Source License 1.2""]",[]
Fedora Project Wiki,"[""Apple Quicktime License""]",[]
Fedora Project Wiki,"[""Aptana Public License""]",[]
Fedora Project Wiki,"[""Artistic 1.0 (original)""]",[]
Fedora Project Wiki,"[""AT&T Public License""]",[]
Fedora Project Wiki,"[""C/Migemo License""]",[]
Fedora Project Wiki,"[""CACert Root Distribution License""]",[]
Fedora Project Wiki,"[""CodeProject Open License (CPOL)""]",[]
Fedora Project Wiki,"[""Commons Clause""]",[]
Fedora Project Wiki,"[""eCos Public License, v1.1""]",[]
Fedora Project Wiki,"[""Eiffel Forum License 1.0""]",[]
Fedora Project Wiki,"[""EMC2 License""]",[]
Fedora Project Wiki,"[""European Union Public License v1.0""]",[]
Fedora Project Wiki,"[""Frameworx License""]",[]
Fedora Project Wiki,"[""Frontier Artistic License""]",[]
Fedora Project Wiki,"[""GPL for Computer Programs of the Public Administration""]",[]
Fedora Project Wiki,"[""gSOAP Public License""]",[]
Fedora Project Wiki,"[""Hacktivismo Enhanced-Source Software License Agreement""]",[]
Fedora Project Wiki,"[""Helix DNA Technology Binary Research Use License""]",[]
Fedora Project Wiki,"[""HP Software License Terms""]",[]
Fedora Project Wiki,"[""IBM Sample Code License""]",[]
Fedora Project Wiki,"[""Intel IPW3945 Daemon License""]",[]
Fedora Project Wiki,"[""Intel Open Source License""]",[]
Fedora Project Wiki,"[""Jahia Community Source License""]",[]
Fedora Project Wiki,"[""JSON License""]",[]
Fedora Project Wiki,"[""lha license""]",[]
Fedora Project Wiki,"[""License Agreement for Application Response Measurement (ARM) SDK""]",[]
Fedora Project Wiki,"[""Maia Mailguard License""]",[]
Fedora Project Wiki,"[""MAME License""]",[]
Fedora Project Wiki,"[""MeepZor Consulting Public Licence""]",[]
Fedora Project Wiki,"[""Metasploit Framework License (pre 2006)""]",[]
Fedora Project Wiki,"[""Microsoft's Shared Source CLI/C#/Jscript License""]",[]
Fedora Project Wiki,"[""MITRE Collaborative Virtual Workspace License (CVW)""]",[]
Fedora Project Wiki,"[""MSNTP License""]",[]
Fedora Project Wiki,"[""mrouted license (old)""]",[]
Fedora Project Wiki,"[""NASA CDF License""]",[]
Fedora Project Wiki,"[""NASA Open Source Agreement v1.3""]",[]
Fedora Project Wiki,"[""OCLC Public Research License 2.0""]",[]
Fedora Project Wiki,"[""Open CASCADE Technology Public License""]",[]
Fedora Project Wiki,"[""Open Group Test Suite License""]",[]
Fedora Project Wiki,"[""Open Map License""]",[]
Fedora Project Wiki,"[""Open Motif Public End User License""]",[]
Fedora Project Wiki,"[""Open Public License""]",[]
Fedora Project Wiki,"[""OSGi Specification License""]",[]
Fedora Project Wiki,"[""Paul Hsieh Derivative License""]",[]
Fedora Project Wiki,"[""Paul Hsieh Exposition License""]",[]
Fedora Project Wiki,"[""Pine License""]",[]
Fedora Project Wiki,"[""qmail License""]",[]
Fedora Project Wiki,"[""Reciprocal Public License""]",[]
Fedora Project Wiki,"[""Ricoh Source Code Public License""]",[]
Fedora Project Wiki,"[""Scilab License (OLD)""]",[]
Fedora Project Wiki,"[""Server Side Public License v1 (SSPL)""]",[]
Fedora Project Wiki,"[""SGI Free Software License B 1.1 or older""]",[]
Fedora Project Wiki,"[""SGI GLX Public License 1.0""]",[]
Fedora Project Wiki,"[""Siren14 License Agreement""]",[]
Fedora Project Wiki,"[""Spin Commercial License""]",[]
Fedora Project Wiki,"[""Squeak License""]",[]
Fedora Project Wiki,"[""SystemC Open Source License""]",[]
Fedora Project Wiki,"[""Sun Binary Code License Agreement""]",[]
Fedora Project Wiki,"[""Sun Community Source License""]",[]
Fedora Project Wiki,"[""Sun RPC License""]",[]
Fedora Project Wiki,"[""Sun Solaris Source Code (Foundation Release) License""]",[]
Fedora Project Wiki,"[""Sybase Open Watcom Public License 1.0""]",[]
Fedora Project Wiki,"[""Terracotta Public License 1.0""]",[]
Fedora Project Wiki,"[""TrueCrypt License""]",[]
Fedora Project Wiki,"[""TORQUE v2.5+ Software License v1.0""]",[]
Fedora Project Wiki,"[""University of Utah Public License""]",[]
Fedora Project Wiki,"[""University of Washington Free Fork License""]",[]
Fedora Project Wiki,"[""unrar license""]",[]
Fedora Project Wiki,"[""X.Net License""]",[]
Fedora Project Wiki,"[""Yahoo Public License 1.0""]",[]
Fedora Project Wiki,"[""Zimbra Public License 1.3""]",[]
Fedora Project Wiki,"[""SIL Open Font License 1.1 http://scripts.sil.org/cms/sites/nrsi/media/OFL_logo_rect_color.png""]",[]
Fedora Project Wiki,"[""Adobe/TUG Utopia license agreement""]",[]
Fedora Project Wiki,"[""AMS Bluesky Font License""]",[]
Fedora Project Wiki,"[""Arphic Public License""]",[]
Fedora Project Wiki,"[""Baekmuk License""]",[]
Fedora Project Wiki,"[""Bitstream Vera Font License""]",[]
Fedora Project Wiki,"[""Charter License""]",[]
Fedora Project Wiki,"[""Creative Commons Attribution license""]",[]
Fedora Project Wiki,"[""DoubleStroke Font License""]",[]
Fedora Project Wiki,"[""ec Font License""]",[]
Fedora Project Wiki,"[""Elvish Font License""]",[]
Fedora Project Wiki,"[""GUST Font License""]",[]
Fedora Project Wiki,"[""Hack Open Font License""]",[]
Fedora Project Wiki,"[""Hershey Font License""]",[]
Fedora Project Wiki,"[""IPA Font License""]",[]
Fedora Project Wiki,"[""Liberation Font License""]",[]
Fedora Project Wiki,"[""LaTeX Project Public License""]",[]
Fedora Project Wiki,"[""Lucida Legal Notice""]",[]
Fedora Project Wiki,"[""MgOpen Font License""]",[]
Fedora Project Wiki,"[""mplus Font License""]",[]
Fedora Project Wiki,"[""ParaType Font License""]",[]
Fedora Project Wiki,"[""Punknova Font License""]",[]
Fedora Project Wiki,"[""STIX Fonts User License""]",[]
Fedora Project Wiki,"[""Wadalab Font License""]",[]
Fedora Project Wiki,"[""XANO Mincho Font License""]",[]
Fedora Project Wiki,"[""DIP SIPA Font License""]",[]
Fedora Project Wiki,"[""Larabie Fonts License""]",[]
Fedora Project Wiki,"[""Literat Font License""]",[]
Fedora Project Wiki,"[""Ubuntu Font License""]",[]
Fedora Project Wiki,"[""Creative Commons Attribution license""]",[]
Fedora Project Wiki,"[""Creative Commons Attribution-ShareAlike""]",[]
Fedora Project Wiki,"[""Creative Commons Attribution-NoDerivs""]",[]
Fedora Project Wiki,"[""Creative Commons Zero 1.0 Universal""]",[]
Fedora Project Wiki,"[""Design Science License""]",[]
Fedora Project Wiki,"[""Distributed Management Task Force License""]",[]
