,,,,,,,,,,,,,,,,,,,,,,,,
"SISSL-1.2","scancode://sun-sissl-1.2","Sun Industry Standards Source License 1.2","Sun Industry Standards Source License v1.2","Sun Industry Standards Source License - Version 1.2",,,,,,,,,,,,,,,,,,,,
"CUA-OPL-1.0","scancode://cua-opl-1.0","CUA Office Public License","CUA Office Public License 1.0","CUA Office Public License v1.0",,,,,,,,,,,,,,,,,,,,
"BitTorrent 1.1","BitTorrent-1.1","scancode://bittorrent-1.1","BitTorrent Open Source License 1.1","BitTorrent Open Source License v1.1",,,,,,,,,,,,,,,,,,,,
"oclc2","OCLC-2.0","scancode://oclc-2.0","OCLC Research Public License 2.0","The OCLC Research Public License, Version 2.0",,,,,,,,,,,,,,,,,,,,
"CC-PD","CC-PDDC","scancode://cc-pd","Creative Commons Public Domain Dedication and Certification","Creative Commons Copyright-Only Dedication (based on United States law) or Public Domain Certification",,,,,,,,,,,,,,,,,,,,
"SGI-B-1.1","scancode://sgi-freeb-1.1","SGI Free Software License B 1.1","SGI Free Software License B v1.1","SGI FREE SOFTWARE LICENSE B (Version 1.1 [02/22/2000])",,,,,,,,,,,,,,,,,,,,
"HPND-sell-variant","X11-Style (Keith Packard)","scancode://x11-keith-packard","scancode://historical-sell-variant","Historical Permission Notice and Disclaimer - sell variant",,,,,,,,,,,,,,,,,,,,
"BSD-4-Clause-UC","BSD-Original-UC","scancode://bsd-original-uc","BSD-4-Clause (University of California-Specific)",,,,,,,,,,,,,,,,,,,,,
"CC-BY-NC-1.0","scancode://cc-by-nc-1.0","Creative Comnons Attribution-NonCommercial 1.0 Generic","Creative Commons Attribution Non Commercial 1.0 Generic",,,,,,,,,,,,,,,,,,,,,
"CC-BY-NC-4.0","scancode://cc-by-nc-4.0","Creative Commons Attribution-NonCommercial 4.0","Creative Commons Attribution Non Commercial 4.0 International",,,,,,,,,,,,,,,,,,,,,
"CC-BY-NC-ND-2.5","scancode://cc-by-nc-nd-2.5","Creative Commons Attribution-NoDerivs 2.5 Generic","Creative Commons Attribution Non Commercial No Derivatives 2.5 Generic",,,,,,,,,,,,,,,,,,,,,
"CC-BY-NC-ND-4.0","scancode://cc-by-nc-nd-4.0","Creative Commons Attribution-NoDerivatives 4.0 International","Creative Commons Attribution Non Commercial No Derivatives 4.0 International",,,,,,,,,,,,,,,,,,,,,
"CC-BY-NC-SA-3.0","scancode://cc-by-nc-sa-3.0","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported","Creative Commons Attribution Non Commercial Share Alike 3.0 Unported",,,,,,,,,,,,,,,,,,,,,
"CC-BY-NC-SA-4.0","scancode://cc-by-nc-sa-4.0","Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International","Creative Commons Attribution Non Commercial Share Alike 4.0 International",,,,,,,,,,,,,,,,,,,,,
"ClArtistic","Artistic (clarified)","Clarified Artistic License","scancode://artistic-clarified",,,,,,,,,,,,,,,,,,,,,
"LiLiQ-P","LiLiQ-P-1.1","Licence Libre du Québec – Permissive version 1.1","Licence Libre du Québec – Permissive, Version 1.1",,,,,,,,,,,,,,,,,,,,,
"LiLiQ-R","LiLiQ-R-1.1","Licence Libre du Québec – Réciprocité version 1.1","Licence Libre du Québec – Réciprocité, Version 1.1",,,,,,,,,,,,,,,,,,,,,
"LiLiQ-R+","LiLiQ-Rplus-1.1","Licence Libre du Québec – Réciprocité forte version 1.1","Licence Libre du Québec – Réciprocité forte, Version 1.1",,,,,,,,,,,,,,,,,,,,,
"BSD-2-Clause-Patent","BSD-2-Clause Plus Patent","scancode://bsd-plus-patent","BSD-2-Clause Plus Patent License",,,,,,,,,,,,,,,,,,,,,
"Spencer-99","Spencer License 99","Henry Spencer License 1999","scancode://henry-spencer-1999",,,,,,,,,,,,,,,,,,,,,
"Xerox","Xerox License","MIT with Export Control","scancode://mit-export-control",,,,,,,,,,,,,,,,,,,,,
"0BSD","0bsd","scancode://bsd-zero","BSD Zero Clause License",,,,,,,,,,,,,,,,,,,,,
"AFL 1.1","AFL-1.1","scancode://afl-1.1","Academic Free License v1.1",,,,,,,,,,,,,,,,,,,,,
"AFL 1.2","AFL-1.2","scancode://afl-1.2","Academic Free License v1.2",,,,,,,,,,,,,,,,,,,,,
"AFL 2.0","AFL-2.0","scancode://afl-2.0","Academic Free License v2.0",,,,,,,,,,,,,,,,,,,,,
"AMDPLPA","AMD PLPA License","scancode://amdplpa","AMD's plpa_map.c License",,,,,,,,,,,,,,,,,,,,,
"AMPAS","scancode://ampas","AMPAS BSD-Style License","Academy of Motion Picture Arts and Sciences BSD",,,,,,,,,,,,,,,,,,,,,
"ANTLR-PD","ANTLR 2 License","scancode://antlr-pd","ANTLR Software Rights Notice",,,,,,,,,,,,,,,,,,,,,
"Barr","Barr License","Barr TeX License","scancode://barr-tex",,,,,,,,,,,,,,,,,,,,,
"scancode://bsd-ack","BSD with attribution","BSD-3-Clause-Attribution","BSD Acknowledgment License",,,,,,,,,,,,,,,,,,,,,
"LBNL BSD Variant","BSD-3-Clause-LBNL","scancode://lbnl-bsd","Lawrence Berkeley National Labs BSD variant license",,,,,,,,,,,,,,,,,,,,,
"scancode://oracle-bsd-no-nuclear","BSD 3-Clause No Nuclear License 2014","BSD-3-Clause-No-Nuclear-License-2014","Oracle BSD-Style with Nuclear Restrictions",,,,,,,,,,,,,,,,,,,,,
"CNRI Python 1.6.1","CNRI-Python-GPL-Compatible","scancode://cnri-python-1.6.1","CNRI Python Open Source GPL Compatible License Agreement",,,,,,,,,,,,,,,,,,,,,
"curl","cURL License","curl License","scancode://curl",,,,,,,,,,,,,,,,,,,,,
"eGenix","scancode://egenix-1.1.0","eGenix Public License 1.1.0","eGenix.com Public License 1.1.0",,,,,,,,,,,,,,,,,,,,,
"FTL","scancode://freetype","FreeType Project License","Freetype Project License",,,,,,,,,,,,,,,,,,,,,
"IBM-pibs","scancode://ibm-pibs","IBM PowerPC Software","IBM PowerPC Initialization and Boot Software",,,,,,,,,,,,,,,,,,,,,
"libtiff","libtiff License","X11-Style (Tiff)","scancode://x11-tiff",,,,,,,,,,,,,,,,,,,,,
"MIT-0","MIT-0-Clause","scancode://mit-0","MIT No Attribution",,,,,,,,,,,,,,,,,,,,,
"MIT-advertising","EFL MIT-Style License","scancode://enlightenment","Enlightenment License (e16)",,,,,,,,,,,,,,,,,,,,,
"MIT-feh","feh License","scancode://mit-ack","MIT Acknowledgment License",,,,,,,,,,,,,,,,,,,,,
"MITNFA","MIT +no-false-attribs license","scancode://mit-no-false-attribs","MIT no false attribution License",,,,,,,,,,,,,,,,,,,,,
"Naumen","scancode://naumen","NAUMEN Public License","Naumen Public License",,,,,,,,,,,,,,,,,,,,,
"Net-SNMP","Net SNMP License","Net-SNMP License","scancode://net-snmp",,,,,,,,,,,,,,,,,,,,,
"OLDAP-2.0","scancode://openldap-2.0","OpenLDAP Public License 2.0","Open LDAP Public License v2.0 (or possibly 2.0A and 2.0B)",,,,,,,,,,,,,,,,,,,,,
"OLDAP-2.0.1","scancode://openldap-2.0.1","OpenLDAP Public License 2.0.1","Open LDAP Public License v2.0.1",,,,,,,,,,,,,,,,,,,,,
"OLDAP-2.1","scancode://openldap-2.1","OpenLDAP Public License 2.1","Open LDAP Public License v2.1",,,,,,,,,,,,,,,,,,,,,
"OLDAP-2.2","scancode://openldap-2.2","OpenLDAP Public License 2.2","Open LDAP Public License v2.2",,,,,,,,,,,,,,,,,,,,,
"OLDAP-2.2.1","scancode://openldap-2.2.1","OpenLDAP Public License 2.2.1","Open LDAP Public License v2.2.1",,,,,,,,,,,,,,,,,,,,,
"OLDAP-2.2.2","scancode://openldap-2.2.2","OpenLDAP Public License 2.2.2","Open LDAP Public License 2.2.2",,,,,,,,,,,,,,,,,,,,,
"OLDAP-2.3","scancode://openldap-2.3","OpenLDAP Public License 2.3","Open LDAP Public License v2.3",,,,,,,,,,,,,,,,,,,,,
"OLDAP-2.4","scancode://openldap-2.4","OpenLDAP Public License 2.4","Open LDAP Public License v2.4",,,,,,,,,,,,,,,,,,,,,
"OLDAP-2.5","scancode://openldap-2.5","OpenLDAP Public License 2.5","Open LDAP Public License v2.5",,,,,,,,,,,,,,,,,,,,,
"OLDAP-2.6","scancode://openldap-2.6","OpenLDAP Public License 2.6","Open LDAP Public License v2.6",,,,,,,,,,,,,,,,,,,,,
"OLDAP-2.8","scancode://openldap-2.8","OpenLDAP Public License 2.8","Open LDAP Public License v2.8",,,,,,,,,,,,,,,,,,,,,
"OML","FastCGI DevKit","Open Market License","scancode://fastcgi-devkit",,,,,,,,,,,,,,,,,,,,,
"Plexus","Dom4j License","scancode://dom4j","Plexus Classworlds License",,,,,,,,,,,,,,,,,,,,,
"SMLNJ","Standard ML of New Jersey","scancode://standard-ml-nj","Standard ML of New Jersey License",,,,,,,,,,,,,,,,,,,,,
"SWL","scancode://swl","Scheme Widget Library (SWL) Software License","Scheme Widget Library (SWL) Software License Agreement",,,,,,,,,,,,,,,,,,,,,
"XFree86-1.1","XFree86 1.1 License","XFree86 License 1.1","scancode://xfree86-1.1",,,,,,,,,,,,,,,,,,,,,
"xpp","XPP License","Indiana Extreme License 1.2","scancode://indiana-extreme-1.2",,,,,,,,,,,,,,,,,,,,,
"zlib-acknowledgement","scancode://zlib-acknowledgement","ZLIB License with Acknowledgment","zlib/libpng License with Acknowledgement",,,,,,,,,,,,,,,,,,,,,
"Adobe-2006","scancode://adobe-scl","Adobe Source Code License 2006","Adobe Systems Incorporated Source Code License Agreement",,,,,,,,,,,,,,,,,,,,,
"Afmparse","Afmparse License","afmparse License","scancode://afmparse",,,,,,,,,,,,,,,,,,,,,
"Artistic-1.0-cl8","Artistic 1.0 w/clause 8","scancode://artistic-1.0-cl8","Artistic License 1.0 w/clause 8",,,,,,,,,,,,,,,,,,,,,
"Artistic-1.0-Perl","Artistic-Perl-1.0","Artistic License 1.0 (Perl)","scancode://artistic-perl-1.0",,,,,,,,,,,,,,,,,,,,,
"Borceux","Borceux License","Borceux license","scancode://borceux",,,,,,,,,,,,,,,,,,,,,
"CECILL-B","CeCILL-B License","scancode://cecill-b","CeCILL-B Free Software License Agreement",,,,,,,,,,,,,,,,,,,,,
"Condor-1.1","scancode://condor-1.1","Condor Public License 1.1","Condor Public License v1.1",,,,,,,,,,,,,,,,,,,,,
"CrystalStacker","CrystalStacker License","Crystal Stacker License","scancode://crystal-stacker",,,,,,,,,,,,,,,,,,,,,
"diffmark","diffmark License","diffmark license","scancode://diffmark",,,,,,,,,,,,,,,,,,,,,
"DOC","DOC License","ACE TAO License","scancode://ace-tao",,,,,,,,,,,,,,,,,,,,,
"Fair","Fair License","scancode://fair","Fair License (Fair)",,,,,,,,,,,,,,,,,,,,,
"Giftware","Giftware License","Allegro 4 License","scancode://allegro-4",,,,,,,,,,,,,,,,,,,,,
"mpich2","MPICH License","mpich2 License","scancode://mpich",,,,,,,,,,,,,,,,,,,,,
"OLDAP-1.1","scancode://openldap-1.1","OpenLDAP Public License 1.1","Open LDAP Public License v1.1",,,,,,,,,,,,,,,,,,,,,
"OLDAP-1.2","scancode://openldap-1.2","OpenLDAP Public License 1.2","Open LDAP Public License v1.2",,,,,,,,,,,,,,,,,,,,,
"OLDAP-1.3","scancode://openldap-1.3","OpenLDAP Public License 1.3","Open LDAP Public License v1.3",,,,,,,,,,,,,,,,,,,,,
"OLDAP-1.4","scancode://openldap-1.4","OpenLDAP Public License 1.4","Open LDAP Public License v1.4",,,,,,,,,,,,,,,,,,,,,
"psutils","psutils License","scancode://psutils","PS Utilities License",,,,,,,,,,,,,,,,,,,,,
"Spencer-86","Regexp License","scancode://regexp","Spencer License 86",,,,,,,,,,,,,,,,,,,,,
"Spencer-94","Spencer License 94","scancode://hs-regexp","Henry Spencer Regexp License",,,,,,,,,,,,,,,,,,,,,
"TU-Berlin-1.0","scancode://tu-berlin","TU Berlin License 1.0","Technische Universitaet Berlin License 1.0",,,,,,,,,,,,,,,,,,,,,
"TU-Berlin-2.0","TU Berlin License 2.0","scancode://tu-berlin-2.0","Technische Universitaet Berlin License 2.0",,,,,,,,,,,,,,,,,,,,,
"Zend-2.0","Zend License v2.0","scancode://zend-2.0","Zend Engine License 2.0",,,,,,,,,,,,,,,,,,,,,
"ZPL 1.1","ZPL-1.1","scancode://zpl-1.1","Zope Public License 1.1",,,,,,,,,,,,,,,,,,,,,
"AGPL 1.0 or later","AGPL-1.0-or-later","scancode://agpl-1.0-plus","Affero General Public License v1.0 or later",,,,,,,,,,,,,,,,,,,,,
"APSL 1.0","APSL-1.0","scancode://apsl-1.0","Apple Public Source License 1.0",,,,,,,,,,,,,,,,,,,,,
"APSL 1.2","APSL-1.2","scancode://apsl-1.2","Apple Public Source License 1.2",,,,,,,,,,,,,,,,,,,,,
"EUPL 1.0","EUPL-1.0","scancode://eupl-1.0","European Union Public License 1.0",,,,,,,,,,,,,,,,,,,,,
"OSL 1.1","OSL-1.1","scancode://osl-1.1","Open Software License 1.1",,,,,,,,,,,,,,,,,,,,,
"OSL 2.0","OSL-2.0","scancode://osl-2.0","Open Software License 2.0",,,,,,,,,,,,,,,,,,,,,
"CC-BY-SA-2.0","scancode://cc-by-sa-2.0","Creative Commons Attribution-ShareAlike 2.0 Generic","Creative Commons Attribution Share Alike 2.0 Generic",,,,,,,,,,,,,,,,,,,,,
"CC-BY-SA-2.5","scancode://cc-by-sa-2.5","Creative Commons Attribution-ShareAlike 2.5","Creative Commons Attribution Share Alike 2.5 Generic",,,,,,,,,,,,,,,,,,,,,
"CC-BY-SA-3.0","scancode://cc-by-sa-3.0","Creative Commons Attribution-ShareAlike 3.0 Unported","Creative Commons Attribution Share Alike 3.0 Unported",,,,,,,,,,,,,,,,,,,,,
"LGPL 2.0 or later","LGPL-2.0-or-later","scancode://lgpl-2.0-plus","GNU Library General Public License v2 or later",,,,,,,,,,,,,,,,,,,,,
"MPL-2.0-no-copyleft-exception","MPL 2.0 with no copyleft exception","scancode://mpl-2.0-no-copyleft-exception","Mozilla Public License 2.0 (no copyleft exception)",,,,,,,,,,,,,,,,,,,,,
"GFDL 1.1","GFDL-1.1-only","scancode://gfdl-1.1","GNU Free Documentation License v1.1 only",,,,,,,,,,,,,,,,,,,,,
"GFDL 1.1 or later","GFDL-1.1-or-later","scancode://gfdl-1.1-plus","GNU Free Documentation License v1.1 or later",,,,,,,,,,,,,,,,,,,,,
"GFDL 1.2","GFDL-1.2-only","scancode://gfdl-1.2","GNU Free Documentation License v1.2 only",,,,,,,,,,,,,,,,,,,,,
"GFDL 1.2 or later","GFDL-1.2-or-later","scancode://gfdl-1.2-plus","GNU Free Documentation License v1.2 or later",,,,,,,,,,,,,,,,,,,,,
"GFDL 1.3","GFDL-1.3-only","scancode://gfdl-1.3","GNU Free Documentation License v1.3 only",,,,,,,,,,,,,,,,,,,,,
"GFDL 1.3 or later","GFDL-1.3-or-later","scancode://gfdl-1.3-plus","GNU Free Documentation License v1.3 or later",,,,,,,,,,,,,,,,,,,,,
"OPL-1.0","scancode://open-public","Open Public License 1.0","Open Public License v1.0",,,,,,,,,,,,,,,,,,,,,
"Glide","3DFX GLIDE","scancode://glide","3dfx Glide License",,,,,,,,,,,,,,,,,,,,,
"Adobe-Glyph","Adobe Glyph License","scancode://adobe-glyph","Adobe Glyph List License",,,,,,,,,,,,,,,,,,,,,
"CECILL-C","CeCILL-C License","scancode://cecill-c","CeCILL-C Free Software License Agreement",,,,,,,,,,,,,,,,,,,,,
"FSFUL","scancode://fsf-free","FSF Unlimited License","FSF Free Software License",,,,,,,,,,,,,,,,,,,,,
"FSFULLR","FSF-Unlimited","scancode://fsf-unlimited","FSF Unlimited License (with License Retention)",,,,,,,,,,,,,,,,,,,,,
"GL2PS","GL2PS License","scancode://gl2ps","GL2PS LICENSE, Version 2",,,,,,,,,,,,,,,,,,,,,
"HaskellReport","Haskell Report License","scancode://haskell-report","Haskell Language Report License",,,,,,,,,,,,,,,,,,,,,
"iMatix","SFL License Agreement","scancode://sfl-license","iMatix Standard Function Library Agreement",,,,,,,,,,,,,,,,,,,,,
"Intel-ACPI","Intel ACPI SLA","scancode://intel-acpi","Intel ACPI Software License Agreement",,,,,,,,,,,,,,,,,,,,,
"MakeIndex","MakeIndex License","scancode://makeindex","MakeIndex Distribution Notice",,,,,,,,,,,,,,,,,,,,,
"NOSL","NOSL 1.0","scancode://nosl-1.0","Netizen Open Source License",,,,,,,,,,,,,,,,,,,,,
"SCEA","scancode://scea-1.0","SCEA Shared Source License","SCEA Shared Source License 1.0",,,,,,,,,,,,,,,,,,,,,
"TMate","scancode://tmate","TMate Open Source License","TMate Open Source License for ""TMate JavaSVN library""",,,,,,,,,,,,,,,,,,,,,
"TORQUE 1.1","TORQUE-1.1","scancode://torque-1.1","TORQUE v2.5+ Software License v1.1",,,,,,,,,,,,,,,,,,,,,
"TOSL","TOSL 1.0a","scancode://tosl","Trusster Open Source License",,,,,,,,,,,,,,,,,,,,,
"VOSTROM","scancode://vostrom","VOSTROM Public License","VOSTROM Public License for Open Source",,,,,,,,,,,,,,,,,,,,,
"Aladdin","Aladdin FPL v8","scancode://afpl-8.0","Aladdin Free Public License",,,,,,,,,,,,,,,,,,,,,
"NPL 1.0","NPL-1.0","scancode://npl-1.0","Netscape Public License v1.0",,,,,,,,,,,,,,,,,,,,,
"scancode://sun-bsd-no-nuclear","BSD 3-Clause No Nuclear License","BSD-3-Clause-No-Nuclear-License","Sun BSD-Style with Nuclear Restrictions",,,,,,,,,,,,,,,,,,,,,
"CECILL-1.0","CeCILL 1.0","scancode://cecill-1.0","CeCILL Free Software License Agreement v1.0",,,,,,,,,,,,,,,,,,,,,
"CECILL-1.1","CeCILL 1.1 English","scancode://cecill-1.1","CeCILL Free Software License Agreement v1.1",,,,,,,,,,,,,,,,,,,,,
"CECILL-2.0","CeCILL 2.0","scancode://cecill-2.0","CeCILL Free Software License Agreement v2.0",,,,,,,,,,,,,,,,,,,,,
"LPPL 1.0","LPPL-1.0","scancode://lppl-1.0","LaTeX Project Public License v1.0",,,,,,,,,,,,,,,,,,,,,
"LPPL 1.1","LPPL-1.1","scancode://lppl-1.1","LaTeX Project Public License v1.1",,,,,,,,,,,,,,,,,,,,,
"LPPL 1.2","LPPL-1.2","scancode://lppl-1.2","LaTeX Project Public License v1.2",,,,,,,,,,,,,,,,,,,,,
"LPPL 1.3a","LPPL-1.3a","scancode://lppl-1.3a","LaTeX Project Public License v1.3a",,,,,,,,,,,,,,,,,,,,,
"gSOAP-1.3b","scancode://gsoap-1.3b","gSOAP Public License v1.3b","gSOAP Public License Version 1.3b",,,,,,,,,,,,,,,,,,,,,
"RHeCos-1.1","scancode://ecosrh-1.1","Red Hat eCos Public License 1.1","Red Hat eCos Public License v1.1",,,,,,,,,,,,,,,,,,,,,
"SugarCRM-1.1.3","scancode://sugarcrm-1.1.3","SugarCRM Public License 1.1.3","SugarCRM Public License v1.1.3",,,,,,,,,,,,,,,,,,,,,
"Zimbra-1.3","Zimbra PL 1.3","scancode://zimbra-1.3","Zimbra Public License v1.3",,,,,,,,,,,,,,,,,,,,,
"Zimbra-1.4","Zimbra PL 1.4","scancode://zimbra-1.4","Zimbra Public License v1.4",,,,,,,,,,,,,,,,,,,,,
"BitTorrent 1.0","BitTorrent-1.0","scancode://bittorrent-1.0","BitTorrent Open Source License v1.0",,,,,,,,,,,,,,,,,,,,,
"YPL 1.0","YPL-1.0","scancode://ypl-1.0","Yahoo! Public License v1.0",,,,,,,,,,,,,,,,,,,,,
"YPL 1.1","YPL-1.1","scancode://ypl-1.1","Yahoo! Public License v1.1",,,,,,,,,,,,,,,,,,,,,
"OGL-UK-1.0","scancode://ogl-uk-1.0","Open Government Licence v1.0","Open Government Licence 1.0 (United Kingdom)",,,,,,,,,,,,,,,,,,,,,
"OGL-UK-2.0","scancode://ogl-uk-2.0","Open Government Licence v2.0","Open Government Licence 2.0 (United Kingdom)",,,,,,,,,,,,,,,,,,,,,
"OGL-UK-3.0","scancode://ogl-uk-3.0","Open Government Licence v3.0","Open Government Licence 3.0 (United Kingdom)",,,,,,,,,,,,,,,,,,,,,
"Open MPI License","BSD-3-Clause-Open-MPI","BSD 3-Clause Open MPI variant","scancode://bsd-3-clause-open-mpi",,,,,,,,,,,,,,,,,,,,,
"CPOL 1.02","CPOL-1.02","scancode://cpol-1.02","Code Project Open License 1.02",,,,,,,,,,,,,,,,,,,,,
"wxWindows","scancode://wxwindows","wxWindows Library Licence 3.1","wxWindows Library Licence, Version 3.1",,,,,,,,,,,,,,,,,,,,,
"CDLA Permissive 1.0","CDLA-Permissive-1.0","scancode://cdla-permissive-1.0","Community Data License Agreement Permissive 1.0",,,,,,,,,,,,,,,,,,,,,
"CDLA Sharing 1.0","CDLA-Sharing-1.0","scancode://cdla-sharing-1.0","Community Data License Agreement Sharing 1.0",,,,,,,,,,,,,,,,,,,,,
"CERN-OHL-1.1","scancode://cern-ohl-1.1","CERN Open Hardware Licence v1.1","CERN Open Hardware License v1.1",,,,,,,,,,,,,,,,,,,,,
"FreeImage","scancode://freeimage-1.0","FreeImage Public License 1.0","FreeImage Public License v1.0",,,,,,,,,,,,,,,,,,,,,
"Hippocratic-2.1","Hippocratic License 2.1","Hippocratic License v2.1","scancode://hippocratic-2.1",,,,,,,,,,,,,,,,,,,,,
"JPNIC","JPNIC idnkit License","scancode://jpnic-idnkit","Japan Network Information Center License",,,,,,,,,,,,,,,,,,,,,
"Mulan PSL v1","MulanPSL-1.0","scancode://mulanpsl-1.0","Mulan Permissive Software License, Version 1",,,,,,,,,,,,,,,,,,,,,
"Mulan PSL v2","MulanPSL-2.0","scancode://mulanpsl-2.0","Mulan Permissive Software License, Version 2",,,,,,,,,,,,,,,,,,,,,
"NIST-PD-fallback","scancode://nist-pd-fallback","NIST Public Domain Notice with fallback","NIST Public Domain Notice with license fallback",,,,,,,,,,,,,,,,,,,,,
"OGC 1.0","OGC-1.0","scancode://ogc-1.0","OGC Software License, Version 1.0",,,,,,,,,,,,,,,,,,,,,
"PolyForm-Noncommercial-1.0.0","PolyForm Noncommercial License 1.0.0","Polyform Noncommercial License 1.0.0","scancode://polyform-noncommercial-1.0.0",,,,,,,,,,,,,,,,,,,,,
"PolyForm-Small-Business-1.0.0","PolyForm Small Business License 1.0.0","Polyform Small Business License 1.0.0","scancode://polyform-small-business-1.0.0",,,,,,,,,,,,,,,,,,,,,
"SGI-B-1.0","scancode://sgi-fslb-1.0","SGI Free Software License B 1.0","SGI Free Software License B v1.0",,,,,,,,,,,,,,,,,,,,,
"SHL-0.5","scancode://shl-0.5","SolderPad Hardware License v0.5","Solderpad Hardware License v0.5",,,,,,,,,,,,,,,,,,,,,
"SHL-0.51","scancode://shl-0.51","SolderPad Hardware License, Version 0.51","Solderpad Hardware License, Version 0.51",,,,,,,,,,,,,,,,,,,,,
"SSH-OpenSSH","OpenSSH License","scancode://openssh","SSH OpenSSH license",,,,,,,,,,,,,,,,,,,,,
"SSH-short","SSH short notice","Tatu Ylonen License","scancode://tatu-ylonen",,,,,,,,,,,,,,,,,,,,,
"SSPL-1.0","MongoDB SSPL 1.0","scancode://mongodb-sspl-1.0","Server Side Public License, v 1",,,,,,,,,,,,,,,,,,,,,
"libpng-2.0","LIbpng License v2","scancode://libpng-v2","PNG Reference Library version 2",,,,,,,,,,,,,,,,,,,,,
"libselinux-1.0","selinux-nsa-declaration-1.0","libselinux public domain notice","scancode://selinux-nsa-declaration-1.0",,,,,,,,,,,,,,,,,,,,,
